id,timestamp,device_timestamp,freeheapmemory,networktrafficvolume,packetsize,responsetime,errorrate,powerconsumption
20248,2024-08-25 12:04:51.350775+00,136839,48312,0,0,-1,0,0.1
20249,2024-08-25 12:04:52.358825+00,137839,48312,0,0,-1,0,0.09
20250,2024-08-25 12:04:53.334402+00,138839,48312,0,0,-1,0,0.03
20251,2024-08-25 12:04:54.333968+00,139839,48312,0,0,-1,0,0.02
20252,2024-08-25 12:04:55.335191+00,140839,48312,0,0,-1,0,0.02
20253,2024-08-25 12:04:56.348955+00,141839,48312,0,0,-1,0,0.03
20254,2024-08-25 12:04:57.318582+00,142839,48312,0,0,-1,0,0.02
20255,2024-08-25 12:04:58.334363+00,143839,48312,0,0,-1,0,0.02
20256,2024-08-25 12:04:59.341778+00,144839,48312,0,0,-1,0,0.02
20257,2024-08-25 12:05:00.332642+00,145839,48312,0,0,-1,0,0.03
20258,2024-08-25 12:05:01.318537+00,146839,48312,0,0,-1,0,0.02
20259,2024-08-25 12:05:02.393569+00,147839,48312,0,0,-1,0,0.09
20260,2024-08-25 12:05:03.325102+00,148839,48312,0,0,-1,0,0.1
20261,2024-08-25 12:05:04.328631+00,149839,48312,0,0,-1,0,0.07
20262,2024-08-25 12:05:05.356841+00,150839,48312,0,0,-1,0,0.03
20263,2024-08-25 12:05:06.332842+00,151839,48312,0,0,-1,0,0.02
20264,2024-08-25 12:05:07.325516+00,152839,48312,0,0,-1,0,0.02
20265,2024-08-25 12:05:08.351357+00,153839,48312,0,0,-1,0,0.02
20266,2024-08-25 12:05:09.342714+00,154839,48312,0,0,-1,0,0.02
20267,2024-08-25 12:05:10.33003+00,155839,48312,0,0,-1,0,0.02
20268,2024-08-25 12:05:11.337837+00,156839,48312,0,0,-1,0,0.05
20269,2024-08-25 12:05:12.319319+00,157839,48312,0,0,-1,0,0.02
20270,2024-08-25 12:05:13.369903+00,158839,48312,0,0,-1,0,0.05
20271,2024-08-25 12:05:14.338302+00,159839,48312,0,0,-1,0,0.03
20272,2024-08-25 12:05:15.343986+00,160839,48312,0,0,-1,0,0.16
20273,2024-08-25 12:05:16.363359+00,161839,48312,0,0,-1,0,0.07
20274,2024-08-25 12:05:17.350588+00,162839,48312,0,0,-1,0,0.05
20275,2024-08-25 12:05:18.344133+00,163839,48312,0,0,-1,0,0.03
20276,2024-08-25 12:05:19.332642+00,164839,48312,0,0,-1,0,0.02
20277,2024-08-25 12:05:20.349799+00,165839,48312,0,0,-1,0,0.02
