id,timestamp,device_timestamp,freeheapmemory,networktrafficvolume,packetsize,responsetime,errorrate,powerconsumption
22356,2024-08-25 13:18:20.169547+00,157917,48312,0,0,-1,0,0.02
22357,2024-08-25 13:18:21.185933+00,158917,48312,0,0,-1,0,0.03
22358,2024-08-25 13:18:22.190977+00,159917,48312,0,0,-1,0,0.02
22359,2024-08-25 13:18:23.179096+00,160917,48312,0,0,-1,0,0.03
22360,2024-08-25 13:18:24.165451+00,161917,48312,0,0,-1,0,0.02
22361,2024-08-25 13:18:25.154381+00,162917,48312,0,0,-1,0,0.02
22362,2024-08-25 13:18:26.239999+00,163917,48312,0,0,-1,0,0.02
22363,2024-08-25 13:18:27.193023+00,164917,48312,0,0,-1,0,0.03
22364,2024-08-25 13:18:28.170289+00,165917,48312,0,0,-1,0,0.05
22365,2024-08-25 13:18:29.234137+00,166917,48312,0,0,-1,0,0.09
22366,2024-08-25 13:18:30.181156+00,167917,48312,0,0,-1,0,0.09
22367,2024-08-25 13:18:31.182838+00,168917,48312,0,0,-1,0,0.12
22368,2024-08-25 13:18:38.286083+00,174921,46520,0,0,-1,0,0.1
22369,2024-08-25 13:18:45.710141+00,180877,46152,0,0,-1,0,0.03
22370,2024-08-25 13:18:46.271368+00,184018,47200,0,0,-1,0,0.02
22371,2024-08-25 13:18:53.530213+00,187110,46304,0,0,-1,0,0.03
22372,2024-08-25 13:19:06.651091+00,201984,46304,0,0,-1,0,0.05
22373,2024-08-25 13:19:01.217683+00,195171,45632,0,0,-1,0,0.02
22374,2024-08-25 13:19:07.715317+00,205449,48176,0,0,-1,0,0.03
22375,2024-08-25 13:19:08.690581+00,206449,48312,0,0,-1,0,0.02
22376,2024-08-25 13:19:09.702285+00,207449,48312,0,0,-1,0,0.02
22377,2024-08-25 13:19:10.699683+00,208449,48312,0,0,-1,0,0.03
22378,2024-08-25 13:19:11.720787+00,209449,48312,0,0,-1,0,0.02
22379,2024-08-25 13:19:12.696873+00,210449,48312,0,0,-1,0,0.03
22380,2024-08-25 13:19:13.820414+00,211449,48312,0,0,-1,0,0.03
22381,2024-08-25 13:19:14.694075+00,212449,48312,0,0,-1,0,0.03
22382,2024-08-25 13:19:15.699722+00,213449,48312,0,0,-1,0,0.02
22383,2024-08-25 13:19:16.708981+00,214449,48312,0,0,-1,0,0.03
22384,2024-08-25 13:19:17.71797+00,215449,48312,0,0,-1,0,0.05
22385,2024-08-25 13:19:18.701012+00,216449,48312,0,0,-1,0,0.03
22386,2024-08-25 13:19:19.78655+00,217449,48312,0,0,-1,0,0.05
22387,2024-08-25 13:19:20.708655+00,218449,48312,0,0,-1,0,0.02
22388,2024-08-25 13:19:21.720439+00,219449,48312,0,0,-1,0,0.07
22389,2024-08-25 13:19:22.694473+00,220449,48312,0,0,-1,0,0.09
22390,2024-08-25 13:19:23.747856+00,221449,48312,0,0,-1,0,0.1
22391,2024-08-25 13:19:24.93882+00,222449,48312,0,0,-1,0,0.09
22392,2024-08-25 13:19:25.711946+00,223449,48312,0,0,-1,0,0.1
22393,2024-08-25 13:19:26.704319+00,224449,48312,0,0,-1,0,0.1
22394,2024-08-25 13:19:27.7011+00,225449,48312,0,0,-1,0,0.14
22395,2024-08-25 13:19:28.691333+00,226449,48312,0,0,-1,0,0.07
22396,2024-08-25 13:19:29.703092+00,227449,48312,0,0,-1,0,0.02
22397,2024-08-25 13:19:30.6968+00,228449,48312,0,0,-1,0,0.02
22398,2024-08-25 13:19:31.778078+00,229449,48312,0,0,-1,0,0
22399,2024-08-25 13:19:32.720302+00,230449,48312,0,0,-1,0,0.02
22400,2024-08-25 13:19:33.698338+00,231449,48312,0,0,-1,0,0.02
22401,2024-08-25 13:19:34.698237+00,232449,48312,0,0,-1,0,0
22402,2024-08-25 13:19:35.720508+00,233449,48312,0,0,-1,0,0.02
22403,2024-08-25 13:19:36.700274+00,234449,48312,0,0,-1,0,0.02
