id,timestamp,device_timestamp,freeheapmemory,networktrafficvolume,packetsize,responsetime,errorrate,powerconsumption
23613,2024-08-25 16:47:00.116432+00,219708,43440,0,0,0,0,0.02
23614,2024-08-25 16:47:01.079291+00,220708,43440,0,0,0,0,0.02
23615,2024-08-25 16:47:02.076043+00,221708,43792,0,0,0,0,0.02
23616,2024-08-25 16:47:03.078206+00,222708,46984,0,0,-1,0,0.02
23617,2024-08-25 16:47:04.19425+00,223708,47368,0,0,-1,0,0.02
23618,2024-08-25 16:47:05.082607+00,224708,47368,0,0,-1,0,0.03
23619,2024-08-25 16:47:06.147892+00,225708,47368,0,0,-1,0,0.05
23620,2024-08-25 16:47:07.160505+00,226708,47944,0,0,-1,0,0.03
23621,2024-08-25 16:47:08.113797+00,227708,47944,0,0,-1,0,0.03
23622,2024-08-25 16:47:09.080343+00,228708,48136,0,0,-1,0,0.07
23623,2024-08-25 16:47:10.118479+00,229708,48136,0,0,-1,0,0.05
23624,2024-08-25 16:47:11.097851+00,230708,48136,0,0,-1,0,0.03
23625,2024-08-25 16:47:12.275483+00,231708,48136,0,0,-1,0,0.03
23626,2024-08-25 16:47:13.078643+00,232708,48136,0,0,-1,0,0.07
23627,2024-08-25 16:47:14.208104+00,233708,48136,0,0,-1,0,0.05
23628,2024-08-25 16:47:15.079244+00,234708,48136,0,0,-1,0,0.03
23629,2024-08-25 16:47:16.130805+00,235708,48136,0,0,-1,0,0.03
23630,2024-08-25 16:47:17.078588+00,236708,48136,0,0,-1,0,0.02
23631,2024-08-25 16:47:18.113073+00,237708,48136,0,0,-1,0,0.02
23632,2024-08-25 16:47:19.085858+00,238708,48136,0,0,-1,0,0.02
23633,2024-08-25 16:47:20.34717+00,239708,48136,0,0,-1,0,0.02
23634,2024-08-25 16:47:21.077878+00,240708,48136,0,0,-1,0,0.02
23635,2024-08-25 16:47:22.208539+00,241708,48136,0,0,-1,0,0.02
23636,2024-08-25 16:47:23.079342+00,242708,48136,0,0,-1,0,0.02
23637,2024-08-25 16:47:24.11237+00,243708,48136,0,0,-1,0,0.02
23638,2024-08-25 16:47:25.086265+00,244708,48136,0,0,-1,0,0.02
23639,2024-08-25 16:47:26.075142+00,245708,48136,0,0,-1,0,0.02
23640,2024-08-25 16:47:27.147693+00,246708,48136,0,0,-1,0,0.02
23641,2024-08-25 16:47:28.080113+00,247708,48136,0,0,-1,0,0.02
23642,2024-08-25 16:47:29.073711+00,248708,48136,0,0,-1,0,0.02
23643,2024-08-25 16:47:30.189911+00,249708,48136,0,0,-1,0,0.02
23644,2024-08-25 16:47:31.0903+00,250708,48136,0,0,-1,0,0.05
